INST CODE,INSTITUTE NAME,PLACE,DIST,COED,TYPE,YEAR OF ESTB,BRANCH,BRANCH NAME,OC BOYS,OC GIRLS,BC_A BOYS,BC_A GIRLS,BC_B BOYS,BC_B GIRLS,BC_C BOYS,BC_C GIRLS,BC_D BOYS,BC_D GIRLS,BC_E BOYS,BC_E GIRLS,SC BOYS,SC GIRLS,ST BOYS,ST GIRLS,EWS GEN OU,EWS GIRLS OU,TUITION FEE,AFFILIATED
VAGE,VAAGDEVI COLLEGE OF ENGINEERING,WARANGAL,WGL,COED,PVT,1998,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,56411,56411,96217,96217,95919,103481,56411,56411,80920,89142,84041,111513,117967,117967,116112,116112,98891,111908,86000,JNTUH
VAGE,VAAGDEVI COLLEGE OF ENGINEERING,WARANGAL,WGL,COED,PVT,1998,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,61411,61411,106134,113003,114891,114891,61411,61411,107436,109326,102825,102825,119214,121374,118654,118873,61411,61411,86000,JNTUH
VAGE,VAAGDEVI COLLEGE OF ENGINEERING,WARANGAL,WGL,COED,PVT,1998,MEC,MECHANICAL ENGINEERING,83322,83322,83322,83322,83322,83322,83322,83322,92821,92821,104939,104939,110405,110405,112748,112748,83322,83322,86000,JNTUH
VAGP,VAGDEVI COLLEGE OF PHARMACY,HANAMKONDA,HNK,COED,PVT,1997,PHD,PHARM - D (M.P.C. STREAM),61827,61827,72426,72426,76926,76926,61827,61827,115637,115637,61827,61827,111314,115530,78111,78111,61827,61827,68000,KU
VASV,VASAVI COLLEGE OF ENGINEERING,HYDERABAD,HYD,COED,PVT,1981,CIV,CIVIL ENGINEERING,13932,13932,103637,107380,50069,50069,13932,95062,78618,78618,13932,39107,112050,112050,28904,64343,61332,111720,130000,OU
VASV,VASAVI COLLEGE OF ENGINEERING,HYDERABAD,HYD,COED,PVT,1981,CSE,COMPUTER SCIENCE AND ENGINEERING,2098,2704,4165,7035,4166,4797,5455,5455,3226,4854,9846,9846,16484,24751,13436,13436,3014,3127,130000,OU
VASV,VASAVI COLLEGE OF ENGINEERING,HYDERABAD,HYD,COED,PVT,1981,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),3776,3776,4921,8064,5053,6516,3776,3776,4339,5043,7323,7323,15157,15157,16326,28192,4035,4035,130000,OU
VASV,VASAVI COLLEGE OF ENGINEERING,HYDERABAD,HYD,COED,PVT,1981,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,7963,9552,25943,25943,16266,22452,27892,27892,20164,20889,19231,43414,37596,37596,28091,28091,10258,12226,130000,OU
VASV,VASAVI COLLEGE OF ENGINEERING,HYDERABAD,HYD,COED,PVT,1981,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,13569,13569,92703,113938,92852,92852,13569,26642,77083,77083,32090,32090,48254,116317,24909,116895,17360,27910,130000,OU
VASV,VASAVI COLLEGE OF ENGINEERING,HYDERABAD,HYD,COED,PVT,1981,INF,INFORMATION TECHNOLOGY,6261,7519,18222,22508,9419,9419,18445,18445,9763,14176,12770,24419,28165,28165,23998,35420,7104,7519,130000,OU
VASV,VASAVI COLLEGE OF ENGINEERING,HYDERABAD,HYD,COED,PVT,1981,MEC,MECHANICAL ENGINEERING,75122,75122,112605,115595,109778,117188,75122,75122,114226,117867,96902,96902,93130,117168,75122,112735,93175,93175,130000,OU
VBEC,VIGNANA BHARATHI ENGINEERING COLLEGE,IBRAHIMPATAN,RR,COED,PVT,2004,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),55414,55414,55414,55414,69823,69823,55414,55414,55414,55414,55414,55414,115814,115814,55414,55414,55414,55414,62000,JNTUH
VBEC,VIGNANA BHARATHI ENGINEERING COLLEGE,IBRAHIMPATAN,RR,COED,PVT,2004,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),119080,119080,119080,119080,119080,119080,119080,119080,119080,119080,119080,119080,119080,119080,119080,119080,119080,119080,62000,JNTUH
VBEC,VIGNANA BHARATHI ENGINEERING COLLEGE,IBRAHIMPATAN,RR,COED,PVT,2004,CSE,COMPUTER SCIENCE AND ENGINEERING,37532,37532,81284,104273,99162,99162,94393,94393,113129,113129,111347,111347,117136,120091,119487,119800,111806,111806,62000,JNTUH
VBEC,VIGNANA BHARATHI ENGINEERING COLLEGE,IBRAHIMPATAN,RR,COED,PVT,2004,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),92126,92126,92126,92126,92126,92126,92126,92126,92126,92126,92126,92126,92126,92126,92126,92126,92126,92126,62000,JNTUH
VBEC,VIGNANA BHARATHI ENGINEERING COLLEGE,IBRAHIMPATAN,RR,COED,PVT,2004,CSO,COMPUTER SCIENCE AND ENGINEERING (IOT),100372,100372,100372,100372,100372,100372,100372,100372,100372,100372,100372,100372,100372,100372,100372,100372,100372,100372,62000,JNTUH
VBEC,VIGNANA BHARATHI ENGINEERING COLLEGE,IBRAHIMPATAN,RR,COED,PVT,2004,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,118280,118280,118280,118280,118280,118280,118280,118280,118280,118280,118280,118280,118280,118280,118280,118280,118280,118280,62000,JNTUH
VBIT,VIGNAN BHARATI INSTITUTE OF TECHNOLOGY (AUTONOMOUS),GHATKESAR,MDL,COED,PVT,2004,CIV,CIVIL ENGINEERING,65031,73065,65031,73065,107970,107970,65031,73065,105196,105196,69848,73065,102172,116389,119299,119299,75523,75523,85000,JNTUH
VBIT,VIGNAN BHARATI INSTITUTE OF TECHNOLOGY (AUTONOMOUS),GHATKESAR,MDL,COED,PVT,2004,CSB,COMPUTER SCIENCE AND BUSINESS SYSTEM,37856,46449,97353,111799,97113,114088,45018,46449,77410,77410,80596,80596,118887,120019,115926,115926,71449,71449,85000,JNTUH
VBIT,VIGNAN BHARATI INSTITUTE OF TECHNOLOGY (AUTONOMOUS),GHATKESAR,MDL,COED,PVT,2004,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),117082,117082,117082,117082,117082,117082,117082,117082,117082,117082,117082,117082,117082,117082,117082,117082,117082,117082,85000,JNTUH
VBIT,VIGNAN BHARATI INSTITUTE OF TECHNOLOGY (AUTONOMOUS),GHATKESAR,MDL,COED,PVT,2004,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),35244,47795,86392,87166,76836,77893,35244,64257,54215,54215,111214,111214,109221,120947,116060,116060,49328,49328,85000,JNTUH
VBIT,VIGNAN BHARATI INSTITUTE OF TECHNOLOGY (AUTONOMOUS),GHATKESAR,MDL,COED,PVT,2004,CSE,COMPUTER SCIENCE AND ENGINEERING,21441,21441,57651,67878,48642,51390,47737,112824,44379,44379,93533,93533,82634,82634,64812,64812,33726,33726,85000,JNTUH
VBIT,VIGNAN BHARATI INSTITUTE OF TECHNOLOGY (AUTONOMOUS),GHATKESAR,MDL,COED,PVT,2004,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),38921,38921,102801,102801,63516,100251,57846,57846,56975,103730,89808,89808,93655,108939,100976,115827,45129,45129,85000,JNTUH
VBIT,VIGNAN BHARATI INSTITUTE OF TECHNOLOGY (AUTONOMOUS),GHATKESAR,MDL,COED,PVT,2004,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,38187,38187,90536,113475,114861,115120,72516,72516,91355,108900,83829,95570,118628,120992,115567,121010,91911,91911,85000,JNTUH
VBIT,VIGNAN BHARATI INSTITUTE OF TECHNOLOGY (AUTONOMOUS),GHATKESAR,MDL,COED,PVT,2004,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,37380,37380,61423,61423,37380,37380,37380,37380,110257,110257,37380,37380,108184,121258,37380,37380,61269,61269,85000,JNTUH
VBIT,VIGNAN BHARATI INSTITUTE OF TECHNOLOGY (AUTONOMOUS),GHATKESAR,MDL,COED,PVT,2004,INF,INFORMATION TECHNOLOGY,29929,29929,97358,108442,112832,114415,29929,103972,80608,90710,102218,102218,116714,119922,89303,119742,40447,46990,85000,JNTUH
VBIT,VIGNAN BHARATI INSTITUTE OF TECHNOLOGY (AUTONOMOUS),GHATKESAR,MDL,COED,PVT,2004,MEC,MECHANICAL ENGINEERING,46380,46380,86955,86955,84574,84574,83807,83807,110981,110981,46380,46380,74876,74876,89306,89306,46380,46380,85000,JNTUH
VCET,VISWESWARAYA COLL OF ENGG AND TECHNOLOGY,IBRAHIMPATAN,RR,COED,PVT,2007,CIV,CIVIL ENGINEERING,64181,64181,64181,64181,64181,64181,64181,64181,64181,64181,64181,64181,64181,64181,64181,64181,64181,64181,54000,JNTUH
VCET,VISWESWARAYA COLL OF ENGG AND TECHNOLOGY,IBRAHIMPATAN,RR,COED,PVT,2007,CSE,COMPUTER SCIENCE AND ENGINEERING,105516,105516,105516,109410,105516,115352,105516,105516,105516,113098,105516,105516,118700,118700,105516,120368,106563,106563,54000,JNTUH
VCET,VISWESWARAYA COLL OF ENGG AND TECHNOLOGY,IBRAHIMPATAN,RR,COED,PVT,2007,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),58771,100305,58771,100305,103968,103968,58771,100305,101475,111149,58771,100305,119646,119904,114528,114528,99047,100305,54000,JNTUH
VCET,VISWESWARAYA COLL OF ENGG AND TECHNOLOGY,IBRAHIMPATAN,RR,COED,PVT,2007,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,110943,110943,110943,110943,110943,110943,110943,110943,110943,110943,110943,110943,110943,110943,110943,110943,110943,110943,54000,JNTUH
VCET,VISWESWARAYA COLL OF ENGG AND TECHNOLOGY,IBRAHIMPATAN,RR,COED,PVT,2007,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,106331,106331,106331,106331,106331,106331,106331,106331,106331,106331,106331,106331,106331,106331,106331,106331,106331,106331,54000,JNTUH
VCET,VISWESWARAYA COLL OF ENGG AND TECHNOLOGY,IBRAHIMPATAN,RR,COED,PVT,2007,MEC,MECHANICAL ENGINEERING,110996,110996,110996,110996,110996,110996,110996,110996,110996,110996,110996,110996,110996,110996,110996,110996,110996,110996,54000,JNTUH
VCOP,SRI VENKATESWARA COLLEGE OF PHARMACY,MADHAPUR,RR,COED,PVT,1995,PHD,PHARM - D (M.P.C. STREAM),81760,81760,81760,81760,81760,81760,81760,81760,81760,81760,81760,81760,81760,81760,81760,81760,81760,81760,75000,OU
VCOP,SRI VENKATESWARA COLLEGE OF PHARMACY,MADHAPUR,RR,COED,PVT,1995,PHM,B. PHARMACY (M.P.C. STREAM),107180,107180,107180,107180,107180,107180,107180,107180,107180,107180,107180,107180,107180,107180,107180,107180,107180,107180,65000,OU
VCPN,VIJAY COLL OF PHARMACY,NIZAMABAD,NZB,COED,PVT,2010,PHM,B. PHARMACY (M.P.C. STREAM),82012,82012,82012,82012,82012,82012,82012,82012,82012,82012,82012,82012,82012,82012,82012,82012,82012,82012,57000,JNTUH
VGNP,VIGNAN INST OF PHARM SCI,DESHMUKHI,YBG,COED,PVT,2006,PHM,B. PHARMACY (M.P.C. STREAM),62977,62977,62977,62977,62977,62977,62977,62977,62977,62977,62977,62977,62977,62977,62977,62977,62977,62977,55000,JNTUH
VGNT,VIGNAN INSTITUTE OF TECHNOLOGY AND SCI,DESHMUKHI,YBG,COED,PVT,1999,AID,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,57391,57391,78500,78500,78695,101842,57391,57391,69007,75709,114918,114918,119762,119762,68565,68565,62991,62991,93000,JNTUH
VGNT,VIGNAN INSTITUTE OF TECHNOLOGY AND SCI,DESHMUKHI,YBG,COED,PVT,1999,CIV,CIVIL ENGINEERING,53212,53212,53212,53212,112469,112469,53212,53212,82450,82450,53212,53212,53212,76629,121377,121377,53212,53212,93000,JNTUH
VGNT,VIGNAN INSTITUTE OF TECHNOLOGY AND SCI,DESHMUKHI,YBG,COED,PVT,1999,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),33049,36182,84752,113054,65934,83690,48420,48420,45371,59782,82960,82960,111053,116200,120048,120048,40112,42505,93000,JNTUH
VGNT,VIGNAN INSTITUTE OF TECHNOLOGY AND SCI,DESHMUKHI,YBG,COED,PVT,1999,CSE,COMPUTER SCIENCE AND ENGINEERING,27675,27675,60750,60750,51727,62750,27675,27675,45953,51726,49189,49258,117553,117553,103621,103621,34543,40280,93000,JNTUH
VGNT,VIGNAN INSTITUTE OF TECHNOLOGY AND SCI,DESHMUKHI,YBG,COED,PVT,1999,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),42194,57561,103514,108552,64013,86602,42194,57561,47519,62936,115137,115137,121403,121403,118661,118661,48191,57561,93000,JNTUH
VGNT,VIGNAN INSTITUTE OF TECHNOLOGY AND SCI,DESHMUKHI,YBG,COED,PVT,1999,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,51856,57040,112058,112058,114110,114514,78650,78650,114126,114126,104347,104347,99040,119999,114797,114797,101149,101149,93000,JNTUH
VGNT,VIGNAN INSTITUTE OF TECHNOLOGY AND SCI,DESHMUKHI,YBG,COED,PVT,1999,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,120237,120237,120237,120237,120237,120237,120237,120237,120237,120237,120237,120237,120237,120237,120237,120237,120237,120237,93000,JNTUH
VGNT,VIGNAN INSTITUTE OF TECHNOLOGY AND SCI,DESHMUKHI,YBG,COED,PVT,1999,EIE,ELECTRONICS AND INSTRUMENTATION ENGINEERING,101531,101531,109558,109558,109568,109568,101531,101531,101531,101531,101531,101531,107766,107766,101531,101531,107526,107526,93000,JNTUH
VGNT,VIGNAN INSTITUTE OF TECHNOLOGY AND SCI,DESHMUKHI,YBG,COED,PVT,1999,INF,INFORMATION TECHNOLOGY,35773,41711,78688,92678,85359,85359,72341,72341,79691,79691,90758,90758,121132,121132,121241,121241,41435,41711,93000,JNTUH
VGNT,VIGNAN INSTITUTE OF TECHNOLOGY AND SCI,DESHMUKHI,YBG,COED,PVT,1999,MEC,MECHANICAL ENGINEERING,81752,81752,81752,81752,104832,104832,81752,81752,81752,81752,81752,81752,116327,117247,106106,106106,81752,81752,93000,JNTUH
VGSE,VAAGESHWARI COLL OF ENGINEERING,KARIMNAGAR,KRM,COED,PVT,2005,CIV,CIVIL ENGINEERING,94894,94894,113576,113576,94894,95069,111337,111337,113753,113753,94894,94894,117768,117768,94894,116750,94894,94894,55000,JNTUH
VGSE,VAAGESHWARI COLL OF ENGINEERING,KARIMNAGAR,KRM,COED,PVT,2005,CSE,COMPUTER SCIENCE AND ENGINEERING,42244,75265,79493,79493,61580,75265,56463,75265,75593,75593,53340,75265,94331,114817,115542,116976,98698,98698,55000,JNTUH
VGSE,VAAGESHWARI COLL OF ENGINEERING,KARIMNAGAR,KRM,COED,PVT,2005,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),58491,58491,79599,91182,94742,94742,58491,58491,83152,83152,68282,89068,112044,118787,85390,85390,109300,109300,55000,JNTUH
VGSE,VAAGESHWARI COLL OF ENGINEERING,KARIMNAGAR,KRM,COED,PVT,2005,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,95820,95820,112709,112709,110791,110791,95820,115215,98791,114355,106559,109580,117827,119754,114350,115080,97002,112960,55000,JNTUH
VGSE,VAAGESHWARI COLL OF ENGINEERING,KARIMNAGAR,KRM,COED,PVT,2005,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,61760,61760,68890,68890,112198,113880,61760,61760,108217,108217,61760,61760,116709,118925,61760,115349,61760,61760,55000,JNTUH
VGSE,VAAGESHWARI COLL OF ENGINEERING,KARIMNAGAR,KRM,COED,PVT,2005,MEC,MECHANICAL ENGINEERING,67483,67483,67483,117698,67483,67483,67483,67483,67483,87672,67483,67483,67483,67483,67483,104144,67483,67483,55000,JNTUH
VGSP,VAAGESWARI COLLEGE OF PHARMACY,KARIMNAGAR,KRM,COED,PVT,2004,PHD,PHARM - D (M.P.C. STREAM),67521,67521,67521,67521,67521,67521,67521,67521,67521,67521,67521,67521,67521,67521,67521,67521,67521,67521,75000,JNTUH
VGWL,VAGDEVI ENGINEERING COLLEGE,WARANGAL,WGL,COED,PVT,2008,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),63738,63738,111032,111032,87293,87293,77011,77011,78160,83776,101950,101950,120848,120848,115382,119195,96591,97265,48000,JNTUH
VGWL,VAGDEVI ENGINEERING COLLEGE,WARANGAL,WGL,COED,PVT,2008,CSE,COMPUTER SCIENCE AND ENGINEERING,49202,49202,100733,100733,91768,105641,56040,56040,88505,88505,90539,114731,118917,120126,115940,119509,89925,97176,48000,JNTUH
VGWL,VAGDEVI ENGINEERING COLLEGE,WARANGAL,WGL,COED,PVT,2008,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),51637,51637,96451,109115,63951,104652,73348,73348,72968,72968,98992,105479,120020,120020,117761,117761,100910,100910,48000,JNTUH
VGWL,VAGDEVI ENGINEERING COLLEGE,WARANGAL,WGL,COED,PVT,2008,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,56577,64834,108763,108763,84393,99141,79900,79900,96276,96726,108749,108749,121335,121335,108999,111095,107554,109306,48000,JNTUH
VISA,VATHSALYA INSTITUTE OF SCI AND TECHNOLOGY,BHONGIR,YBG,COED,PVT,2001,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),119485,119485,119485,119485,119485,119485,119485,119485,119485,119485,119485,119485,119485,119485,119485,119485,119485,119485,42000,JNTUH
VISA,VATHSALYA INSTITUTE OF SCI AND TECHNOLOGY,BHONGIR,YBG,COED,PVT,2001,CSE,COMPUTER SCIENCE AND ENGINEERING,98494,98494,98494,98494,98494,98494,98494,98494,98494,98494,98494,98494,98494,98494,98494,98494,98494,98494,42000,JNTUH
VISA,VATHSALYA INSTITUTE OF SCI AND TECHNOLOGY,BHONGIR,YBG,COED,PVT,2001,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,119502,119502,119502,119502,119502,119502,119502,119502,119502,119502,119502,119502,119502,119502,119502,119502,119502,119502,42000,JNTUH
VITS,SRI VISHWESWARAYA INST OF TECHNOLOGY AND SCI,MAHABUBNAGAR,MBN,COED,PVT,1997,CIV,CIVIL ENGINEERING,65062,65062,65062,65062,65062,65062,65062,65062,65062,65062,65062,65062,92161,92161,65062,65062,65062,65062,55000,JNTUH
VITS,SRI VISHWESWARAYA INST OF TECHNOLOGY AND SCI,MAHABUBNAGAR,MBN,COED,PVT,1997,CSE,COMPUTER SCIENCE AND ENGINEERING,54068,57945,59471,59471,106079,106079,54068,57945,83965,92720,96632,96632,114070,120659,86804,115439,54068,57945,55000,JNTUH
VITS,SRI VISHWESWARAYA INST OF TECHNOLOGY AND SCI,MAHABUBNAGAR,MBN,COED,PVT,1997,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,121237,121237,121237,121237,121237,121237,121237,121237,121237,121237,121237,121237,121237,121237,121237,121237,121237,121237,55000,JNTUH
VITS,SRI VISHWESWARAYA INST OF TECHNOLOGY AND SCI,MAHABUBNAGAR,MBN,COED,PVT,1997,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,107162,107162,107162,109358,107162,107162,107162,107162,107162,107162,107162,107162,107162,107162,107162,107162,107162,107162,55000,JNTUH
VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,BACHUPALLY,MDL,COED,PVT,1995,AID,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,4609,4609,10175,12678,6077,6711,4609,4609,7326,10853,11027,38369,19987,48487,23368,23368,5007,5056,131000,JNTUH
VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,BACHUPALLY,MDL,COED,PVT,1995,AUT,AUTOMOBILE ENGINEERING,97759,97759,97759,97759,97759,97759,97759,97759,97759,97759,97759,97759,119424,119424,116903,116941,97759,97759,131000,JNTUH
VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,BACHUPALLY,MDL,COED,PVT,1995,CIV,CIVIL ENGINEERING,36504,36504,70404,87993,103239,103239,51948,51948,58098,72852,88762,105179,97308,120840,58700,104403,110271,110271,131000,JNTUH
VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,BACHUPALLY,MDL,COED,PVT,1995,CSB,COMPUTER SCIENCE AND BUSINESS SYSTEM,6006,6369,14600,14600,9384,9384,6006,6369,9298,9298,15307,15307,32528,32528,37126,37126,6150,6832,131000,JNTUH
VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,BACHUPALLY,MDL,COED,PVT,1995,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),4502,5092,6909,14107,9068,9068,4502,12274,5801,12556,10106,10106,27252,27252,15695,17997,4540,5097,131000,JNTUH
VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,BACHUPALLY,MDL,COED,PVT,1995,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),3896,4750,8002,10580,7202,7714,8820,8820,6615,6615,9701,10006,19853,28910,23667,27566,3896,4750,131000,JNTUH
VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,BACHUPALLY,MDL,COED,PVT,1995,CSE,COMPUTER SCIENCE AND ENGINEERING,2690,3093,6104,9225,4217,4465,5336,5336,3643,4098,6050,6050,13201,15845,16097,16097,3138,3138,131000,JNTUH
VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,BACHUPALLY,MDL,COED,PVT,1995,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),3395,3396,6119,8826,5208,6891,5414,5414,4440,6257,7738,7738,17769,25996,17139,32153,4010,4010,131000,JNTUH
VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,BACHUPALLY,MDL,COED,PVT,1995,CSO,COMPUTER SCIENCE AND ENGINEERING (IOT),5011,5616,18033,18033,10461,11261,5011,5616,7461,11228,12073,24723,32899,32899,5011,42746,5951,5951,131000,JNTUH
VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,BACHUPALLY,MDL,COED,PVT,1995,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,9115,9513,29522,29522,19720,19720,25069,25069,18857,18857,23016,24278,36367,44085,27957,37975,14010,14010,131000,JNTUH
VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,BACHUPALLY,MDL,COED,PVT,1995,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,10093,16902,58462,67751,91613,92166,10093,16902,64452,79156,76109,76109,60478,70533,49448,49448,34465,39100,131000,JNTUH
VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,BACHUPALLY,MDL,COED,PVT,1995,EIE,ELECTRONICS AND INSTRUMENTATION ENGINEERING,32103,39152,58537,104517,102098,102098,32103,39152,48082,48082,92323,111557,101847,105610,120577,120577,32103,43007,131000,JNTUH
VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,BACHUPALLY,MDL,COED,PVT,1995,INF,INFORMATION TECHNOLOGY,6309,6647,14842,14842,11251,11647,17226,17226,9260,14607,10614,16325,28337,28337,25078,38193,6761,6761,131000,JNTUH
VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,BACHUPALLY,MDL,COED,PVT,1995,MEC,MECHANICAL ENGINEERING,24704,26870,62649,118711,89199,121212,24704,81496,106381,106381,77436,77436,89700,117586,94867,120546,80116,107646,131000,JNTUH
VJIT,VIDYAJYOTHI INSTITUTE OF TECHNOLOGY,MOINABAD,RR,COED,PVT,1999,AI,ARTIFICIAL INTELLIGENCE,40448,40448,52680,76022,106284,114614,40448,62931,60401,70573,53851,58033,88205,93015,116035,116035,55167,55167,115000,JNTUH
VJIT,VIDYAJYOTHI INSTITUTE OF TECHNOLOGY,MOINABAD,RR,COED,PVT,1999,CIV,CIVIL ENGINEERING,56836,56836,113132,113132,82929,82929,78471,78471,100623,100623,105757,105757,121154,121154,87491,119886,56836,56836,115000,JNTUH
VJIT,VIDYAJYOTHI INSTITUTE OF TECHNOLOGY,MOINABAD,RR,COED,PVT,1999,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),26666,26666,67600,77178,52052,62520,26666,26666,26666,41249,35652,35652,102205,102205,108902,108902,26666,29505,115000,JNTUH
VJIT,VIDYAJYOTHI INSTITUTE OF TECHNOLOGY,MOINABAD,RR,COED,PVT,1999,CSE,COMPUTER SCIENCE AND ENGINEERING,22196,22196,62051,62051,45888,46741,22196,95439,29433,35056,51094,71011,60814,115998,55529,55529,23428,27985,115000,JNTUH
VJIT,VIDYAJYOTHI INSTITUTE OF TECHNOLOGY,MOINABAD,RR,COED,PVT,1999,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,43536,50708,85180,98842,111461,117286,100886,100886,107770,120791,110383,110383,110622,119957,110061,115182,64497,68873,115000,JNTUH
VJIT,VIDYAJYOTHI INSTITUTE OF TECHNOLOGY,MOINABAD,RR,COED,PVT,1999,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,121310,121310,121310,121310,121310,121310,121310,121310,121310,121310,121310,121310,121310,121310,121310,121310,121310,121310,115000,JNTUH
VJIT,VIDYAJYOTHI INSTITUTE OF TECHNOLOGY,MOINABAD,RR,COED,PVT,1999,INF,INFORMATION TECHNOLOGY,32061,36734,101341,101341,70442,90614,97851,97851,98522,113444,43919,73714,92939,120169,70035,92354,50921,65001,115000,JNTUH
VJIT,VIDYAJYOTHI INSTITUTE OF TECHNOLOGY,MOINABAD,RR,COED,PVT,1999,MEC,MECHANICAL ENGINEERING,120627,120627,120627,120627,120627,120627,120627,120627,120627,120627,120627,120627,120627,120627,120627,120627,120627,120627,115000,JNTUH
VJYA,VIJAYA ENGINEERING COLLEGE,KHAMMAM,KHM,COED,PVT,2007,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),84996,84996,114727,114727,112705,112705,84996,84996,110074,110074,107184,107184,117938,120722,120518,120518,106073,111283,65000,JNTUH
VJYA,VIJAYA ENGINEERING COLLEGE,KHAMMAM,KHM,COED,PVT,2007,CSE,COMPUTER SCIENCE AND ENGINEERING,61027,61027,76117,83766,66633,112366,97767,97767,118273,118273,84433,106762,118209,118209,98993,115596,78244,114364,65000,JNTUH
VJYA,VIJAYA ENGINEERING COLLEGE,KHAMMAM,KHM,COED,PVT,2007,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),64847,98136,108274,112421,92116,98136,108218,108218,102100,102100,101631,101631,119044,119044,119998,119998,101889,102849,65000,JNTUH
VJYA,VIJAYA ENGINEERING COLLEGE,KHAMMAM,KHM,COED,PVT,2007,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,72328,72328,106870,106870,108570,108570,72328,72328,100815,101216,72328,72328,120867,120867,102792,102792,72328,72328,65000,JNTUH
VJYA,VIJAYA ENGINEERING COLLEGE,KHAMMAM,KHM,COED,PVT,2007,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,84582,84582,84582,84582,84582,121023,84582,84582,115358,115358,84582,84582,120608,120608,119176,119176,84582,84582,65000,JNTUH
